original-id,name-tr,name-alt-tr,address-tr,country-tr,province-tr,district-tr,sub-district-tr,locality-tr,street-tr,street-side-tr,house,address-add-tr,landmark-tr,lon,lat,phone,url,rubric-id,working-time,actualization-date,rubric-keys,source-url,rubric-tr,chain-id
,TURAN ÖZCAN PETROL   ( 35/020 ),,SANAYİ CADDESİ NO:27 (PAFTA:490-IID ADA:296 PARSEL:5) ARMUTLU KEMALPAŞA / İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.412538,2328866675,+90 (232) 8866675,http://www.bpet.com.tr/tr/bayilerimiz/186/turan-ozcan-petrol,,,,,,,
,BATINAK PETROL   ( 35/015 ),,ŞEHİTLER CAD. NO:182 MERSİNLİ KONAK / İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.433042,2324699088,+90 (232) 4699088,http://www.bpet.com.tr/tr/bayilerimiz/183/batinak-petrol,,,,,,,
,BATINAK PETROL   ( 35/016 ),,İZMİR YOLU ÇIKIŞI BEYLİK MEVKİİ BERGAMA / İZMİR,Türkiye,(35) İzmir,,,,,,,,,39.071944,2326672222,+90 (232) 6672222,http://www.bpet.com.tr/tr/bayilerimiz/184/batinak-petrol,,,,,,,
,BATI GRUP PETROL   ( 35/014 ),,KEMALPAŞA CADDESİ NO:24 PINARBAŞI BORNOVA / İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.438380,2324790258,+90 (232) 4790959,http://www.bpet.com.tr/tr/bayilerimiz/182/bati-grup-petrol,,,,,,,
,ATA-KES AKARYAKIT   ( 35/013 ),,MESCİT MAHALLESİ ADNANMENDERES CADDESİ NO:26 (168 ADA 27. M.III.C  PAFTA3 PARSEL ) ZEYTİNDAĞ BERGAMA /İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.967222,2326428075,+90 (232) 6428045,http://www.bpet.com.tr/tr/bayilerimiz/181/ata-kes-akaryakit,,,,,,,
,REFİK ALTUĞ   ( 35/012 ),,AYAZKENT BELDESİ SANAYİ BÖLGESİ BERGAMA / İZMİR,Türkiye,(35) İzmir,,,,,,,,,39.178889,2326441025,+90 (232) 6441439,http://www.bpet.com.tr/tr/bayilerimiz/180/refik-altug,,,,,,,
,SAFİRAY PETROL   ( 35/010 ),,YOLÜSTÜ KÖYÜ 1755 PARSEL ÖDEMİŞ / İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.212500,2325635200,+90 (232) 5635200,http://www.bpet.com.tr/tr/bayilerimiz/179/safiray-petrol,,,,,,,
,HASKÖY PETROL   ( 35/003 ),,MEKTEP MAHALLESİ KAZIMDİRİK CADDESİ NO:50 ÇIRPI BAYINDIR/İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.171944,2325836473,+90 (232) 5836441,http://www.bpet.com.tr/tr/bayilerimiz/177/haskoy-petrol,,,,,,,
,REFİK ALTUĞ   ( 35/006 ),,FEVZİPAŞA MAHALLESİ ADNAN MENDERES CADDESİ GERDEME MEVKİİ GÖÇBEYLİ BERGAMA / İZMİR,Türkiye,(35) İzmir,,,,,,,,,39.216389,2326441025,+90 (232) 6441439,http://www.bpet.com.tr/tr/bayilerimiz/178/refik-altug,,,,,,,
,CAN-PA PETROL   ( 36/003 ),,MERKEZ MEZRA KÖYÜ/ KARS,Türkiye,(36) Kars,,,,,,,,,40.693582,4742127420,+90 (474) 2127420,http://www.bpet.com.tr/tr/bayilerimiz/194/can-pa-petrol,,,,,,,
,CAN-PA PETROL   ( 36/002 ),,DİGOR YOLU ÜZERİ 1. KM KARS,Türkiye,(36) Kars,,,,,,,,,40.597222,4742127420,+90 (474) 2127420,http://www.bpet.com.tr/tr/bayilerimiz/193/can-pa-petrol,,,,,,,
,MURAT KARAKURT   ( 36/001 ),,KARAKURT KÖYÜ SARIKAMIŞ /KARS,Türkiye,(36) Kars,,,,,,,,,40.162222,4744327028,+90 (474) 4327028,http://www.bpet.com.tr/tr/bayilerimiz/192/murat-karakurt,,,,,,,
,YEŞİLKENT PETROL   ( 38/025 ),,YEŞİLKENT KASABASI (PAFTA:L36B.19C ADA:189 PARSEL:2) SARIZ / KAYSERİ,Türkiye,(38) Kayseri,,,,,,,,,38.304901,,+90 () ,http://www.bpet.com.tr/tr/bayilerimiz/206/yesilkent-petrol,,,,,,,
,HACI MEHMET KESKİN   ( 38/020 ),,MUSTAFA KEMAL PAŞA MAHALLESİ İSTASYON CADDESİ NO:1 KARAÖZÜ KASABASI (PAFTA:J35C09B10A ADA:115 PARSEL:96) SARIOĞLAN / KAYSERİ,Türkiye,(38) Kayseri,,,,,,,,,39.183889,3526339082,+90 (352) 6339082,http://www.bpet.com.tr/tr/bayilerimiz/201/haci-mehmet-keskin,,,,,,,
,AKPET PETROL   ( 38/016 ),,KAYSERİ YOLU ÜZERİ YEŞİLHİSAR ÇIKIŞI YEŞİLHİSAR / KAYSERİ,Türkiye,(38) Kayseri,,,,,,,,,38.374166,3526514044,+90 (352) 3208787,http://www.bpet.com.tr/tr/bayilerimiz/200/akpet-petrol,,,,,,,
,ERKEKLER PETROL   ( 38/013 ),,BAHÇELİ MAH. CUMHURİYET CAD. NO :6  SARIZ / KAYSERİ,Türkiye,(38) Kayseri,,,,,,,,,38.481388,3525613270,+90 (352) 5612535,http://www.bpet.com.tr/tr/bayilerimiz/198/erkekler-petrol,,,,,,,
,SOYLU PETROL   ( 38/012 ),,CUMHURİYET MAH. ATATÜRK BULVARI NO:50 FELAHİYE/ KAYSERİ,Türkiye,(38) Kayseri,,,,,,,,,39.086388,3527912366,+90 (352) 7912029,http://www.bpet.com.tr/tr/bayilerimiz/197/soylu-petrol,,,,,,,
,İPEKYOLU AKARYAKIT   ( 38/009 ),,KAYSERİ-NEVŞEHİR YOLU ÜZERİ 30.KM ( K34-D-08-A-2-B PAFTA 154 ADA 21 PARSEL ) İNCESU/ KAYSERİ,Türkiye,(38) Kayseri,,,,,,,,,38.694444,3528747710,+90 (352) 8747710,http://www.bpet.com.tr/tr/bayilerimiz/196/ipekyolu-akaryakit,,,,,,,
,ERMAN KESER   ( 39/001 ),,HASBUĞA KÖYÜ (Ada:180 Pafta:E19d-25C-2d  Parsel:45 ) VİZE/KIRKLARELİ,Türkiye,(39) Kırklareli,,,,,,,,,41. 517728,2125937774,+90 (212) 5937773 2125913610,http://www.bpet.com.tr/tr/bayilerimiz/704/erman-keser,,,,,,,
,ÖZ GÖL PETROL   ( 16/011 ),,SEYRAN KÖYÜ YANIKDEĞİRMEN MEVKİİ ( PAFTA:6 PARSEL: 3144) KARACABEY/ BURSA,Türkiye,(16) Bursa,,,,,,,,,40.232644,2246877310,+90 (224) 6877309,http://www.bpet.com.tr/tr/bayilerimiz/654/oz-gol-petrol,,,,,,,
,ER AKARYAKIT   ( 16/006 ),,AYAZ KÖYÜ GİRİŞİ MUSTAFAKEMALPAŞA / BURSA,Türkiye,(16) Bursa,,,,,,,,,40.095277,2246359166,+90 (224) 6359166,http://www.bpet.com.tr/tr/bayilerimiz/75/er-akaryakit,,,,,,,
,GÖL PETROL   ( 16/003 ),,BURSA KARACABEY YOLU ÜZERİ SUBAŞI KÖYÜ ŞOŞEALTI MEVKİİ KARACABEY / BURSA,Türkiye,(16) Bursa,,,,,,,,,40.225833,2246877309,+90 (224) 6877309,http://www.bpet.com.tr/tr/bayilerimiz/74/gol-petrol,,,,,,,
,Ç.P. PETROL   ( 15/007 ),,ÇEŞME MAH. FETHİYE CADDESİ NO:14 SÖĞÜT KASABASI (PAFTA:N23-C4IIID ADA: PARSEL:4377) ÇAVDIR/ BURDUR,Türkiye,(15) Burdur,,,,,,,,,37.017569,2484878008,+90 (248) 4878009,http://www.bpet.com.tr/tr/bayilerimiz/655/cp-petrol,,,,,,,
,NURİ BAYIR   ( 15/002 ),,MEKEZ MAH. DENİZLİ CAD. NO: 44 YEŞİLOVA/ BURDUR,Türkiye,(15) Burdur,,,,,,,,,37.508611,2486181004,+90 (248) 6181004,http://www.bpet.com.tr/tr/bayilerimiz/71/nuri-bayir,,,,,,,
,ER AKARYAKIT   ( 16/007 ),,AZATLI BELDESİ CUMHURİYET MAHALLESİ NO: 78 MUSTAFAKEMALPAŞA / BURSA,Türkiye,(16) Bursa,,,,,,,,,40.072500,2246332095,+90 (224) 6332095,http://www.bpet.com.tr/tr/bayilerimiz/76/er-akaryakit,,,,,,,
